4,AFPDDC,ARMED FORCES OF THE PHILIPPINES DEVELOPMENT DOCTRINE CENTER
4,AFPDSC,OFFICE OF THE DENTAL SERVICE CENTER
4,AFPEBSO,ARMED FORCES OF THE PHILIPPINES EDUCATIONAL BENEFIT SYSTEM OFFICE
4,AFPFC,ARMED FORCES OF THE PHILIPPINES FINANCE CENTER
4,AFPHC,ARMED FORCES OF THE PHILIPPINES HISTORICAL CENTER
4,AFPHRO,ARMED FORCES OF THE PHILIPPINES HUMAN RIGHTS OFFICE
4,AFPJSOG,ARMED FORCES OF THE PHILIPPINES JOINT SPECIAL OPERATIONS GROUP
4,AFPMCC,ARMED FORCES OF THE PHILIPPINES MUNITIONS CONTROL CENTER
4,AFPMFO,ARMED FORCES OF THE PHILIPPINES MANAGEMENT AND FISCAL OFFICE
4,AFPPDC,ARMED FORCES OF THE PHILIPPINES PEACE AND DEVELOPMENT CENTER
4,AFPPKOC,ARMED FORCES OF THE PHILIPPINES PEACEKEEPING OPERATIONS CENTER
4,AFPREO,ARMED FORCES OF THE PHILIPPINES REAL ESTATE OFFICE
4,AFPRESCOM,ARMED FORCES OF THE PHILIPPINES RESERVE COMMAND
4,AFPRMO,ARMED FORCES OF THE PHILIPPINES RESOURCE MANAGEMENT OFFICE
4,AFPSAO,ARMED FORCES OF THE PHILIPPINES SUPPLY ACCOUNTABLE OFFICE
4,AFPSM,ARMED FORCES OF THE PHILIPPINES SERGEANT-MAJOR
4,CEISSAFP,"COMMUNICATIONS, ELECTRONICS AND INFORMATION SYSTEMS SERVICE, AFP"
4,CGSC,ARMED FORCES OF THE PHILIPPINES COMMAND AND GENERAL STAFF COLLEGE
4,GHQ & HSC,GENERAL HEADQUARTERS AND HEADQUARTERS SERVICE COMMAND
4,GHQ ACCTG,GHQ ACCOUNTING CENTER
4,ISAFP,INTELLIGENCE SERVICE ARMED FORCES OF THE PHILIPPINES
4,JPSCC,OFFICE OF THE CHIEF JOINT PEACE & SECURITY COORDINATING CENTER
4,JSOG,AFP JOINT SPECIAL OPERATION GROUP
4,"JTF,NCR",JOINT TASK FORCE NCR
4,OCSAFP,OFFICE OF THE CHIEF OF STAFF ARMED FORCES OF THE PHILIPPINES
4,ODR,OFFICE OF THE DEFENSE REFORM
4,OESPA,OFFICE OF THE ETHICAL STANDARD AND PUBLIC ACCOUNTABILITY
4,OJ1,"OFFICE OF THE DEPUTY CHIEF OF STAFF FOR PERSONNEL, J1"
4,OJ2,"OFFICE OF THE DEPUTY CHIEF OF STAFF FOR INTELLIGENCE, J2"
4,OJ3,"OFFICE OF THE DEPUTY CHIEF OF STAFF FOR OPERATIONS, J3"
4,OJ4,"OFFICE OF THE DEPUTY CHIEF OF STAFF FOR LOGISTICS, J4"
4,OJ5,"OFFICE OF THE CHIEF OF STAFF FOR PLANS, J5"
4,OJ7,"OFFICE OF THE DEPUTY CHIEF OF STAFF FOR CIVIL MILITARY OPERATIONS, J7"
4,OJ8,"OFFICE OF THE DEPUTY CHIEF OF STAFF FOR EDUCATIONS AND TRAINING, J8"
4,OJ9,"OFFICE OF THE DEPUTY CHIEF OF STAFF FOR RESERVIST & RETIREE AFFAIRS, J9"
4,OLA,OFFICE OF THE LEGISLATIVE AFFAIRS
4,OSJS,OFFICE OF THE SECRETARY JOINT STAFF
4,OSSSM,OFFICE FOR STRATEGIC STUDIES AND STRATEGY MANAGEMENT
4,OTAG,OFFICE OF THE ADJUTANT GENERAL
4,OTCCHS,OFFICE OF THE CHIEF CHAPLAIN SERVICE
4,OTCDS,OFFICE OF THE CHIEF DENTAL SERVICE
4,OTCN,OFFICE OF THE CHIEF NURSE
4,OTDCoP,OFFICE OF THE DEAN CORPS OF PROFESSORS
4,OTIA,OFFICE OF THE INTERNAL AUDITOR
4,OTIG,OFFICE OF THE INSPECTOR GENERAL
4,OTJAG,OFFFICE OF THE JUDGE ADVOCATE GENERAL
4,OTQMG,OFFICE OF THE QUARTERMASTER GENERAL
4,OTSG,OFFICE OF THE SURGEON GENERAL
4,OVCSAFP,OFFICE OF THE VICE CHIEF OF STAFF ARMED FORCES OF THE PHILIPPINES
4,PAO,PUBLIC AFFAIRS OFFICE
4,PGMC,PENSION AND GRATUITY MANAGEMENT CENTER
4,PPO,PEACE PROCESS OFFICE
4,TPMG,OFFICE OF THE PROVOST MARSHALL GENERAL
2,1301DD,1301ST PAF DENTAL DISPENSARY
2,15SW,15th STRIKE WING
2,205THW,205th TACTICAL HELICOPTER WING
2,220AW,220th AIRLIFT WING
2,250PAW,250TH PRESIDENTIAL AIRLIFT WING
2,300AISG,300TH AIR INTELLIGENCE & SECURITY GROUP
2,410MW,410th MAINTENACE WING
2,420SW,420th SUPPLY WING
2,505SRG,505TH SEARCH AND RESCUE GROUP
2,520ABW,520TH AIR BASE WING
2,560ABW,"560 AIR BASE WING, 2AD"
2,900WG,900TH AIR FORCE WEATHER GROUP
2,950CEISG,950TH COMMUNICATIONS AND INFORMATION SYSTEMS GROUP
2,ADW,AIR DEFENSE WING
2,AETDC,AIR EDUCATION TRAINING DOCTRINE COMMAND
2,AFFC,AIR FORCE FINANCE CENTER
2,AFSSG,AIR FORCE SPECIAL SERVICES GROUP
2,HSSG,HEADQUARTERS SERVICE SUPPORT GROUP
2,OAFPMC,AIR FORCE PERSONNEL MANAGEMENT CENTER
2,OCSAF,OFFICE OF THE CHIEF SURGEON AIR FORCE
2,PAFGH,AIR FORCE GENERAL HOSPITAL
1,1301STDD HHSG,1301ST DENTAL DISPENSARY
1,1354THDC ASCOM,1354TH DENTAL COMPANY
1,15FAU ASPA,"15TH  FIELD ACCOUNTING UNIT, ACCOUNTING SERVICE, PHILIPPINE ARMY"
1,4RCDG ARESCOM,4TH REGIONAL COMMUNITY DEFENSE GROUP
1,AGH ASCOM,ARMY GENERAL HOSPITAL
1,AGSMO HHSG,ARMY GOVERNANCE AND STRATEGY MANAGEMENT OFFICE
1,AGSMO_HHSG,ARMY GOVERNANCE AND STRATEGY MANAGEMENT OFFICE
1,AHO HHSG,ARMY HOUSING OFFICE
1,AHRO HHSG,ARMY HUMAN RIGHTS OFFICE
1,AOC HHSG,ARMY OPERATIONS CENTER
1,APAO,"ARMY PROPERTY ACCOUNTABILITY, PA"
1,APAO,"ARMY PROPERTY ACCOUNTABILITY, PA"
1,APMC,"ARMY PERSONNEL MANAGEMENT CENTER , PA"
1,APMC,"ARMY PERSONNEL MANAGEMENT CENTER , PA"
1,AREO HHSG,OFFICE OF THE ARMY REAL ESTATE OFFICE
1,ARESCOM,ARMY RESERVE COMMAND
1,ARMO HHSG,ARMY RESOURCE MANAGEMENT OFFICE
1,ASCOM,"ARMY SUPPORT COMMAND, PHILIPPINE ARMY"
1,ASPA,ACCOUNTING SERVICE PHILIPPINE ARMY
1,ASR,ARMY SIGNAL REGIMENT
1,CMOG,CIVIL MILITARY OPERATION GROUP PHILIPPINE ARMY
1,CSBn ASR,COMMAND SIGNAL BATALLION
1,EODBn ASCOM,EXPLOSIVE ORDNANCE DISPOSAL BATTALION
1,FCPA,FINANCE CENTER PHILIPPINE ARMY
1,GSU ASCOM,"GRAVE UNIT SERVICE, ASCOM"
1,HEADQUARTERS HHSG,"HEADQUARTERS, HEADQUARTERS SUPPORT GROUP"
1,ISGPA,"INTELLIGENCE SECURITY GROUP, PA"
1,JAGO HHSG,JUDGE ADVOCATE GENERAL OFFICE
1,LSG ASCOM,LOGISTICS SUPPORT GROUP
1,MFO ASCOM,MANAGEMENT AND FISCAL OFFICE
1,MFO HHSG,"MANAGEMENT AND FISCAL OFFICE, HHSG"
1,MFOPA HHSG,"MANAGEMENT AND FISCAL OFFICE, PA"
1,MFO_ASCOM,MANAGEMENT AND FISCAL OFFICE
1,MPBn HHSG,"MILITARY POLICE BATTALION, PA"
1,NCRRCDG ARESCOM,"NCR, REGIONAL COMMUNITY DEFENSE GROUP"
1,NETCENTER ASR,NETWORK ENTERPRISE TECHNOLOGY CENTER
1,OAAG HHSG,OFFICE OF THE ARMY ADJUTANT GENERAL
1,OACCS HHSG,OFFICE OF THE ARMY CHIEF CHAPLAIN SERVICE
1,OACDS HHSG,"OFFICE OF THE ARMY CHIEF DENTAL SURGEON, PA"
1,OACE HHSG,OFFICE OF THE ARMY CHIEF ENGINEER
1,OACH HHSG,OFFICE OF THE ARMY CHIEF HISTORIAN
1,OACN HHSG,"OFFICE OF THE ARMY CHIEF NURSE, PA"
1,OACOCS HHSG,OFFICE OF THE ARMY CHIEF ORDNANCE AND CHEMICAL SERVICE
1,OACPA HHSG,"OFFICE OF THE CHIEF PUBLIC AFFAIRS, PA"
1,OACQM HHSG,OFFICE OF THE ARMY CHIEF QUARTERMASTER
1,OACS_HHSG,OFFICE OF THE ARMY CHIEF SURGEON
1,OAGAD_HHSG,OFFICE OF THE ARMY GENDER AND DEVELOPMENT
1,OAIA HHSG,OFFICE OF THE ARMY INTERNAL AUDIT
1,OAPM HHSG,OFFICE OF THE ARMY PROVO MARSHALL
1,OASM,OFFICE OF THE ARMY SARGEANT MAJOR
1,OCG HHSG,"OFFICE OF THE COMMANDING GENERAL, PA"
1,OCS HHSG,"OFFICE OF THE CHIEF OF STAFF, PA"
1,OESPA HHSG,OFFICE OF THE ETHICAL STANDARD
1,OG1PA HHSG,"OFFICE OF THE ASSISTANT CHIEF OF STAFF FOR PERSONNEL, G1, PA"
1,OG2PA HHSG,"OFFICE OF THE ASSISTANT CHIEF OF STAFF FOR INTELLIGENCE, G2, PA"
1,OG3PA HHSG,"OFFICE OF THE ASSISTANT CHIEF OF STAFF FOR OPERATIONS, G3, PA"
1,OG4 ASCOM,"OFFICE OF THE AC OF S FOR LOGISTICS G4, ASCOM"
1,OG4 ASR,"OFFICE OF THE ASSISTANT CHIEF OF STAFF FOR LOGISTICS, G4, ASR"
1,OG4PA HHSG,"OFFICE OF THE ASSISTANT CHIEF OF STAFF FOR LOGISTICS, G4, PA"
1,OG4_ASCOM,"OFFICE OF THE AC OF S FOR LOGISTICS G4, ASCOM"
1,OG5PA HHSG,"OFFICE OF THE ASSISTANT CHIEF OF STAFF FOR PLANS, G5, PA"
1,OG6PA HHSG,"OFFICE OF THE ASSISTANT CHIEF OF STAFF FOR CEIS, G6, PA"
1,OG8PA HHSG,"OFFICE OF THE ASSISTANT CHIEF OF STAFF FOR TRAINING, G8, PA"
1,OG9PA HHSG,"OFFICE OF THE ASSISTANT CHIEF OF STAFF FOR RRS, G9, PA"
1,OSAGS HHSG,"OFFICE OF THE SECRETARIAT ARMY GENERAL STAFF, PA"
1,OTIG HHSG,"OFFICE OF THE INSPECTOR GENERAL, PA"
1,OVCPA HHSG,"OFFICE OF THE VICE COMMANDER, PA"
1,PAESB,PHILIPPINE ARMY EFFICIENCY AND SEPARATION BOARD
1,PAPC,PHILIPPINE ARMY PROCUREMENT CENTER
1,PATGB HHSG,PHILIPPINE ARMY TASK GROUP BANTAY
1,PHB HHSG,POST HOUSING BOARD
1,RDC ASCOM,RESEARCH AND DEVELOPMENT CENTER
1,SEBn HHSG,SECURITY ESCORT BATTALION
1,SIMBn ASR,"SIGNAL INSTALLATION MAINTENANCE BATALLION, ASR"
1,SOS TRADOC,STAFF OFFICERS SCHOOL
1,SSC ASCOM,"SPECIAL SERVICE COMPANY, ASCOM"
1,SSTS ASCOM,SPECIAL SERVICE TRAINING SCHOOL
1,TBn LSG ASCOM,"TRANSPORTATION BATALLION, LSG, ASCOM, PA"
1,TRADOC,TRAINING AND DOCTRINE CENTER
1,TSS ASR,"THE SIGNAL SCHOOL, ASR"
3,BNS,BONIFACIO NAVAL STATION
3,"CMOG,PN","CIVIL MILITARY OPERATIONS GROUP, PN"
3,FMWC,FLEET-MARINE WARFARE CENTER
3,HPN & HSG,HEADQUARTERS PHILIPPINE NAVY & HEADQUARTERS SERVICE GROUP
3,MNH,MANILA NAVAL HOSPITAL
3,NCEBDE,NAVAL COMBAT ENGINEERING BRIGADE
3,NISF,NAVAL INTELLIGENCE AND SECURITY FORCE
3,NPMC,NAVY PERSONNEL MANAGEMENT CENTER
3,NRC,NAVAL RESERVE COMMAND
3,PMC,PHILIPPINE MARINE CORPS
3,PNFC,PHILIPPINE NAVY FINANCE CENTER
